WKN,Basiswert,Typ,Bezugs-verhältnis,Basispreis,Bewertungs-tag,Hebel,Kurs Basiswert,Geld,Brief,Untertägige Auktion,Handeln
FD2Y2P,Gold,Call,"10,000000:1","4720,000000 USD",14.11.2025 00:00:00,"24650,6934","3982,055 USD","0,0140","0,0000",-,-
FD2Y2B,Gold,Call,"10,000000:1","4480,000000 USD",14.11.2025 00:00:00,"21563,6710","3982,055 USD","0,0160","0,0000",-,-
FD2Y18,Gold,Call,"10,000000:1","4420,000000 USD",14.11.2025 00:00:00,"18164,3535","3982,055 USD","0,0190","0,0000",-,-
FD2Y1W,Gold,Call,"10,000000:1","4180,000000 USD",14.11.2025 00:00:00,"907,8528","3982,055 USD","0,4000","0,0000",-,-
FD2Y1R,Gold,Call,"10,000000:1","4080,000000 USD",14.11.2025 00:00:00,"237,9110","3982,055 USD","1,5100","0,0000",-,-
FD2Y37,Gold,Put,"10,000000:1","4480,000000 USD",14.11.2025 00:00:00,"7,9931","3982,055 USD","42,9500","0,0000",-,-
FD2Y3U,Gold,Put,"10,000000:1","4220,000000 USD",14.11.2025 00:00:00,"16,6498","3982,055 USD","20,5200","0,0000",-,-
FD2Y3P,Gold,Put,"10,000000:1","4120,000000 USD",14.11.2025 00:00:00,"27,3579","3982,055 USD","12,4300","0,0000",-,-
FD2Y3B,Gold,Put,"10,000000:1","3880,000000 USD",14.11.2025 00:00:00,"265,3723","3982,055 USD","1,2500","0,0000",-,-
FD2Y26,Gold,Put,"10,000000:1","3780,000000 USD",14.11.2025 00:00:00,"1014,8374","3982,055 USD","0,3300","0,0000",-,-
FD2Y2K,Gold,Call,"10,000000:1","4640,000000 USD",14.11.2025 00:00:00,"24650,6934","3982,055 USD","0,0140","0,0000",-,-
FD2Y2F,Gold,Call,"10,000000:1","4560,000000 USD",14.11.2025 00:00:00,"24654,7150","3982,055 USD","0,0140","0,0000",-,-
FD2Y24,Gold,Put,"10,000000:1","3740,000000 USD",14.11.2025 00:00:00,"1816,4124","3982,055 USD","0,1800","0,0000",-,-
FD2Y2W,Gold,Call,"10,000000:1","4860,000000 USD",14.11.2025 00:00:00,"24650,6934","3982,055 USD","0,0140","0,0000",-,-
FD2Y2R,Gold,Call,"10,000000:1","4760,000000 USD",14.11.2025 00:00:00,"24650,0741","3982,055 USD","0,0140","0,0000",-,-
FD2Y2D,Gold,Call,"10,000000:1","4520,000000 USD",14.11.2025 00:00:00,"23005,5822","3982,055 USD","0,0150","0,0000",-,-
FD2Y4D,Gold,Put,"10,000000:1","4600,000000 USD",14.11.2025 00:00:00,"6,4410","3982,055 USD","53,3400","0,0000",-,-
FD2Y16,Gold,Call,"10,000000:1","4380,000000 USD",14.11.2025 00:00:00,"13805,6008","3982,055 USD","0,0260","0,0000",-,-
FD2Y1U,Gold,Call,"10,000000:1","4140,000000 USD",14.11.2025 00:00:00,"522,7031","3982,055 USD","0,6900","0,0000",-,-
FD2Y1P,Gold,Call,"10,000000:1","4040,000000 USD",14.11.2025 00:00:00,"146,1723","3982,055 USD","2,4400","0,0000",-,-
FD2Y31,Gold,Put,"10,000000:1","4360,000000 USD",14.11.2025 00:00:00,"10,5204","3982,055 USD","32,5500","0,0000",-,-
FD2Y3J,Gold,Put,"10,000000:1","4020,000000 USD",14.11.2025 00:00:00,"57,5904","3982,055 USD","5,8500","0,0000",-,-
FD0UDD,Gold,Put,"10,000000:1","3980,000000 USD",21.11.2025 00:00:00,"63,3038","3982,055 USD","5,3800","0,0000",-,-
FD0UC3,Gold,Call,"10,000000:1","4280,000000 USD",21.11.2025 00:00:00,"718,7809","3982,055 USD","0,4900","0,0000",-,-
FD2T20,Gold,Call,"10,000000:1","4540,000000 USD",21.11.2025 00:00:00,"6898,2176","3982,055 USD","0,0510","0,0000",-,-
FD1R95,Gold,Put,"10,000000:1","4080,000000 USD",21.11.2025 00:00:00,"32,0058","3982,055 USD","10,6800","0,0000",-,-
FD0JTD,Gold,Put,"10,000000:1","3500,000000 USD",21.11.2025 00:00:00,"12326,2894","3982,055 USD","0,0270","0,0000",-,-
FD0JTW,Gold,Put,"10,000000:1","3840,000000 USD",21.11.2025 00:00:00,"221,1578","3982,055 USD","1,5300","0,0000",-,-
FD0JTR,Gold,Put,"10,000000:1","3740,000000 USD",21.11.2025 00:00:00,"650,9060","3982,055 USD","0,5100","0,0000",-,-
FD2T29,Gold,Call,"10,000000:1","4720,000000 USD",21.11.2025 00:00:00,"19171,3416","3982,055 USD","0,0190","0,0000",-,-
FD1R90,Gold,Call,"10,000000:1","4480,000000 USD",21.11.2025 00:00:00,"4480,7124","3982,055 USD","0,0790","0,0000",-,-
FD0UDE,Gold,Put,"10,000000:1","4000,000000 USD",21.11.2025 00:00:00,"54,3303","3982,055 USD","6,2600","0,0000",-,-
FD0JS1,Gold,Put,"10,000000:1","3260,000000 USD",21.11.2025 00:00:00,"24648,5578","3982,055 USD","0,0140","0,0000",-,-
FD0JSN,Gold,Put,"10,000000:1","3000,000000 USD",21.11.2025 00:00:00,"24648,2481","3982,055 USD","0,0140","0,0000",-,-
FD2T3S,Gold,Put,"10,000000:1","4200,000000 USD",21.11.2025 00:00:00,"17,7194","3982,055 USD","19,3200","0,0000",-,-
FD2T3X,Gold,Put,"10,000000:1","4300,000000 USD",21.11.2025 00:00:00,"12,4727","3982,055 USD","27,5000","0,0000",-,-
FD2T3E,Gold,Call,"10,000000:1","4820,000000 USD",21.11.2025 00:00:00,"23005,8985","3982,055 USD","0,0160","0,0000",-,-
FD2T32,Gold,Put,"10,000000:1","4400,000000 USD",21.11.2025 00:00:00,"9,5329","3982,055 USD","36,0200","0,0000",-,-
FD0JTJ,Gold,Put,"10,000000:1","3600,000000 USD",21.11.2025 00:00:00,"3670,3709","3982,055 USD","0,0920","0,0000",-,-
FD1R97,Gold,Put,"10,000000:1","4120,000000 USD",21.11.2025 00:00:00,"25,5932","3982,055 USD","13,3400","0,0000",-,-
FD0JR8,Gold,Call,"10,000000:1","4140,000000 USD",21.11.2025 00:00:00,"214,2895","3982,055 USD","1,6400","0,0000",-,-
FD0JRL,Gold,Call,"10,000000:1","3700,000000 USD",21.11.2025 00:00:00,"13,5879","3982,055 USD","25,5500","0,0000",-,-
FD0JRG,Gold,Call,"10,000000:1","3620,000000 USD",21.11.2025 00:00:00,"10,7442","3982,055 USD","32,2700","0,0000",-,-
FD0JRZ,Gold,Call,"10,000000:1","3960,000000 USD",21.11.2025 00:00:00,"48,1180","3982,055 USD","7,2600","0,0000",-,-
FD2T3H,Gold,Call,"10,000000:1","4880,000000 USD",21.11.2025 00:00:00,"23000,9907","3982,055 USD","0,0150","0,0000",-,-
FD2T3M,Gold,Call,"10,000000:1","4960,000000 USD",21.11.2025 00:00:00,"24648,2481","3982,055 USD","0,0140","0,0000",-,-
FD2T35,Gold,Put,"10,000000:1","4460,000000 USD",21.11.2025 00:00:00,"8,3375","3982,055 USD","41,2100","0,0000",-,-
FD0JTE,Gold,Put,"10,000000:1","3520,000000 USD",21.11.2025 00:00:00,"10146,9850","3982,055 USD","0,0330","0,0000",-,-
FD0JTX,Gold,Put,"10,000000:1","3860,000000 USD",21.11.2025 00:00:00,"181,5822","3982,055 USD","1,8700","0,0000",-,-
FD0JTS,Gold,Put,"10,000000:1","3760,000000 USD",21.11.2025 00:00:00,"514,9475","3982,055 USD","0,6500","0,0000",-,-
FD0JR1,Gold,Call,"10,000000:1","4000,000000 USD",21.11.2025 00:00:00,"64,1291","3982,055 USD","5,4600","0,0000",-,-
FD0JRE,Gold,Call,"10,000000:1","3580,000000 USD",21.11.2025 00:00:00,"9,7127","3982,055 USD","35,6900","0,0000",-,-
FD0JRX,Gold,Call,"10,000000:1","3920,000000 USD",21.11.2025 00:00:00,"37,0965","3982,055 USD","9,4200","0,0000",-,-
FD0JRS,Gold,Call,"10,000000:1","3820,000000 USD",21.11.2025 00:00:00,"21,6570","3982,055 USD","16,0700","0,0000",-,-
FD2T3P,Gold,Put,"10,000000:1","4140,000000 USD",21.11.2025 00:00:00,"23,1386","3982,055 USD","14,7700","0,0000",-,-
FD2T3U,Gold,Put,"10,000000:1","4240,000000 USD",21.11.2025 00:00:00,"15,2115","3982,055 USD","22,5200","0,0000",-,-
FD2T3B,Gold,Call,"10,000000:1","4760,000000 USD",21.11.2025 00:00:00,"20300,3394","3982,055 USD","0,0170","0,0000",-,-
FD2T34,Gold,Put,"10,000000:1","4440,000000 USD",21.11.2025 00:00:00,"8,7010","3982,055 USD","39,4800","0,0000",-,-
FD0JS9,Gold,Put,"10,000000:1","3420,000000 USD",21.11.2025 00:00:00,"20298,0467","3982,055 USD","0,0170","0,0000",-,-
FD0JSC,Gold,Call,"10,000000:1","4220,000000 USD",21.11.2025 00:00:00,"410,6907","3982,055 USD","0,8600","0,0000",-,-
FD0JSV,Gold,Put,"10,000000:1","3140,000000 USD",21.11.2025 00:00:00,"24647,9384","3982,055 USD","0,0140","0,0000",-,-
FD0JSQ,Gold,Put,"10,000000:1","3040,000000 USD",21.11.2025 00:00:00,"24648,5578","3982,055 USD","0,0140","0,0000",-,-
FD0UDA,Gold,Put,"10,000000:1","3920,000000 USD",21.11.2025 00:00:00,"103,6002","3982,055 USD","3,2600","0,0000",-,-
FD0JQ5,Gold,Call,"10,000000:1","3400,000000 USD",21.11.2025 00:00:00,"6,7616","3982,055 USD","51,2000","0,0000",-,-
FD0JQX,Gold,Call,"10,000000:1","3240,000000 USD",21.11.2025 00:00:00,"5,3196","3982,055 USD","65,0300","0,0000",-,-
FD0JTL,Gold,Put,"10,000000:1","3640,000000 USD",21.11.2025 00:00:00,"2156,2886","3982,055 USD","0,1500","0,0000",-,-
FD0JTG,Gold,Put,"10,000000:1","3560,000000 USD",21.11.2025 00:00:00,"6052,7400","3982,055 USD","0,0550","0,0000",-,-
FD2T3N,Gold,Call,"10,000000:1","4980,000000 USD",21.11.2025 00:00:00,"24648,4840","3982,055 USD","0,0140","0,0000",-,-
FD2T36,Gold,Put,"10,000000:1","4480,000000 USD",21.11.2025 00:00:00,"7,9967","3982,055 USD","42,9500","0,0000",-,-
FD0JTA,Gold,Put,"10,000000:1","3440,000000 USD",21.11.2025 00:00:00,"18162,0963","3982,055 USD","0,0190","0,0000",-,-
FD0JTY,Gold,Put,"10,000000:1","3880,000000 USD",21.11.2025 00:00:00,"149,3570","3982,055 USD","2,2700","0,0000",-,-
FD0JTT,Gold,Put,"10,000000:1","3780,000000 USD",21.11.2025 00:00:00,"410,6907","3982,055 USD","0,8200","0,0000",-,-
FD1R93,Gold,Put,"10,000000:1","4040,000000 USD",21.11.2025 00:00:00,"40,9715","3982,055 USD","8,3000","0,0000",-,-
FD1R9Y,Gold,Call,"10,000000:1","4440,000000 USD",21.11.2025 00:00:00,"3137,4042","3982,055 USD","0,1100","0,0000",-,-
FD0JR4,Gold,Call,"10,000000:1","4060,000000 USD",21.11.2025 00:00:00,"103,2832","3982,055 USD","3,4200","0,0000",-,-
FD0JRC,Gold,Call,"10,000000:1","3540,000000 USD",21.11.2025 00:00:00,"8,8657","3982,055 USD","39,1200","0,0000",-,-
FD0JRV,Gold,Call,"10,000000:1","3880,000000 USD",21.11.2025 00:00:00,"29,4088","3982,055 USD","11,8900","0,0000",-,-
FD0JRQ,Gold,Call,"10,000000:1","3780,000000 USD",21.11.2025 00:00:00,"18,2425","3982,055 USD","19,1000","0,0000",-,-
FD0JS7,Gold,Put,"10,000000:1","3380,000000 USD",21.11.2025 00:00:00,"21564,1754","3982,055 USD","0,0150","0,0000",-,-
FD0JSA,Gold,Call,"10,000000:1","4180,000000 USD",21.11.2025 00:00:00,"289,9020","3982,055 USD","1,2200","0,0000",-,-
FD0JSY,Gold,Put,"10,000000:1","3200,000000 USD",21.11.2025 00:00:00,"24648,4840","3982,055 USD","0,0140","0,0000",-,-
FD0JST,Gold,Put,"10,000000:1","3100,000000 USD",21.11.2025 00:00:00,"24648,4840","3982,055 USD","0,0140","0,0000",-,-
FD2T3Q,Gold,Put,"10,000000:1","4160,000000 USD",21.11.2025 00:00:00,"20,9953","3982,055 USD","16,2400","0,0000",-,-
FD2T3V,Gold,Put,"10,000000:1","4260,000000 USD",21.11.2025 00:00:00,"14,1490","3982,055 USD","24,1600","0,0000",-,-
FD2T3C,Gold,Call,"10,000000:1","4780,000000 USD",21.11.2025 00:00:00,"21569,5896","3982,055 USD","0,0160","0,0000",-,-
FD2T30,Gold,Put,"10,000000:1","4360,000000 USD",21.11.2025 00:00:00,"10,5137","3982,055 USD","32,5900","0,0000",-,-
FD2T23,Gold,Call,"10,000000:1","4600,000000 USD",21.11.2025 00:00:00,"11501,7600","3982,055 USD","0,0310","0,0000",-,-
FD0JR6,Gold,Call,"10,000000:1","4100,000000 USD",21.11.2025 00:00:00,"144,3373","3982,055 USD","2,4500","0,0000",-,-
FD0JRJ,Gold,Call,"10,000000:1","3660,000000 USD",21.11.2025 00:00:00,"12,0239","3982,055 USD","28,8900","0,0000",-,-
FD2T4A,Gold,Put,"10,000000:1","4560,000000 USD",21.11.2025 00:00:00,"6,8839","3982,055 USD","49,8800","0,0000",-,-
FD2T3F,Gold,Call,"10,000000:1","4840,000000 USD",21.11.2025 00:00:00,"23010,2339","3982,055 USD","0,0150","0,0000",-,-
FD2T3K,Gold,Call,"10,000000:1","4920,000000 USD",21.11.2025 00:00:00,"24649,1796","3982,055 USD","0,0140","0,0000",-,-
FD2T38,Gold,Put,"10,000000:1","4520,000000 USD",21.11.2025 00:00:00,"7,3968","3982,055 USD","46,4100","0,0000",-,-
FD0JS4,Gold,Put,"10,000000:1","3320,000000 USD",21.11.2025 00:00:00,"24649,7644","3982,055 USD","0,0140","0,0000",-,-
FD0JSL,Gold,Put,"10,000000:1","2960,000000 USD",21.11.2025 00:00:00,"24650,6934","3982,055 USD","0,0140","0,0000",-,-
FD0JSG,Gold,Put,"10,000000:1","2880,000000 USD",21.11.2025 00:00:00,"24650,3837","3982,055 USD","0,0140","0,0000",-,-
FD0JSZ,Gold,Put,"10,000000:1","3220,000000 USD",21.11.2025 00:00:00,"24649,7644","3982,055 USD","0,0140","0,0000",-,-
FD0JQ0,Gold,Call,"10,000000:1","3300,000000 USD",21.11.2025 00:00:00,"5,7860","3982,055 USD","59,8500","0,0000",-,-
FD0UC4,Gold,Call,"10,000000:1","4300,000000 USD",21.11.2025 00:00:00,"862,5684","3982,055 USD","0,4100","0,0000",-,-
FD0UC9,Gold,Put,"10,000000:1","3900,000000 USD",21.11.2025 00:00:00,"123,2024","3982,055 USD","2,7300","0,0000",-,-
FD2T27,Gold,Call,"10,000000:1","4680,000000 USD",21.11.2025 00:00:00,"16430,7024","3982,055 USD","0,0210","0,0000",-,-
FD0JTN,Gold,Put,"10,000000:1","3680,000000 USD",21.11.2025 00:00:00,"1326,9952","3982,055 USD","0,2500","0,0000",-,-
FD0JS2,Gold,Put,"10,000000:1","3280,000000 USD",21.11.2025 00:00:00,"24650,3837","3982,055 USD","0,0140","0,0000",-,-
FD0JSJ,Gold,Put,"10,000000:1","2920,000000 USD",21.11.2025 00:00:00,"24650,0741","3982,055 USD","0,0140","0,0000",-,-
FD2T4E,Gold,Put,"10,000000:1","4640,000000 USD",21.11.2025 00:00:00,"6,0478","3982,055 USD","56,8100","0,0000",-,-
FD2T3Z,Gold,Put,"10,000000:1","4340,000000 USD",21.11.2025 00:00:00,"11,0886","3982,055 USD","30,8900","0,0000",-,-
FD2T3G,Gold,Call,"10,000000:1","4860,000000 USD",21.11.2025 00:00:00,"23008,7589","3982,055 USD","0,0150","0,0000",-,-
FD2T3L,Gold,Call,"10,000000:1","4940,000000 USD",21.11.2025 00:00:00,"24650,6934","3982,055 USD","0,0140","0,0000",-,-
FD2T39,Gold,Put,"10,000000:1","4540,000000 USD",21.11.2025 00:00:00,"7,1303","3982,055 USD","48,1400","0,0000",-,-
FD0UC5,Gold,Call,"10,000000:1","4320,000000 USD",21.11.2025 00:00:00,"1045,4325","3982,055 USD","0,3400","0,0000",-,-
FD2T28,Gold,Call,"10,000000:1","4700,000000 USD",21.11.2025 00:00:00,"18159,7940","3982,055 USD","0,0200","0,0000",-,-
FD0JR2,Gold,Call,"10,000000:1","4020,000000 USD",21.11.2025 00:00:00,"74,9965","3982,055 USD","4,6900","0,0000",-,-
FD0JRA,Gold,Call,"10,000000:1","3500,000000 USD",21.11.2025 00:00:00,"8,1441","3982,055 USD","42,5600","0,0000",-,-
FD0JRY,Gold,Call,"10,000000:1","3940,000000 USD",21.11.2025 00:00:00,"42,2753","3982,055 USD","8,3000","0,0000",-,-
FD0JRT,Gold,Call,"10,000000:1","3840,000000 USD",21.11.2025 00:00:00,"23,8896","3982,055 USD","14,6200","0,0000",-,-
FD0JS5,Gold,Put,"10,000000:1","3340,000000 USD",21.11.2025 00:00:00,"23007,3151","3982,055 USD","0,0150","0,0000",-,-
FD0JSD,Gold,Call,"10,000000:1","4240,000000 USD",21.11.2025 00:00:00,"499,9518","3982,055 USD","0,7200","0,0000",-,-
FD0JSW,Gold,Put,"10,000000:1","3160,000000 USD",21.11.2025 00:00:00,"24640,7922","3982,055 USD","0,0130","0,0000",-,-
FD0JSR,Gold,Put,"10,000000:1","3060,000000 USD",21.11.2025 00:00:00,"24650,3837","3982,055 USD","0,0140","0,0000",-,-
FD2T4F,Gold,Put,"10,000000:1","4660,000000 USD",21.11.2025 00:00:00,"5,8697","3982,055 USD","58,5400","0,0000",-,-
FD2T4K,Gold,Put,"10,000000:1","4740,000000 USD",21.11.2025 00:00:00,"5,2506","3982,055 USD","65,4700","0,0000",-,-
FD0JQ8,Gold,Call,"10,000000:1","3460,000000 USD",21.11.2025 00:00:00,"7,5336","3982,055 USD","46,0200","0,0000",-,-
FD0JQV,Gold,Call,"10,000000:1","3200,000000 USD",21.11.2025 00:00:00,"5,0529","3982,055 USD","68,4900","0,0000",-,-
FD2T4C,Gold,Put,"10,000000:1","4600,000000 USD",21.11.2025 00:00:00,"6,4383","3982,055 USD","53,3400","0,0000",-,-
FD0JQ2,Gold,Call,"10,000000:1","3340,000000 USD",21.11.2025 00:00:00,"6,1406","3982,055 USD","56,3900","0,0000",-,-
FD0UC8,Gold,Call,"10,000000:1","4380,000000 USD",21.11.2025 00:00:00,"1816,1161","3982,055 USD","0,2000","0,0000",-,-
FD2T3T,Gold,Put,"10,000000:1","4220,000000 USD",21.11.2025 00:00:00,"16,3499","3982,055 USD","20,9100","0,0000",-,-
FD2T3Y,Gold,Put,"10,000000:1","4320,000000 USD",21.11.2025 00:00:00,"11,7295","3982,055 USD","29,1900","0,0000",-,-
FD2T3A,Gold,Call,"10,000000:1","4740,000000 USD",21.11.2025 00:00:00,"19172,5221","3982,055 USD","0,0180","0,0000",-,-
FD2T33,Gold,Put,"10,000000:1","4420,000000 USD",21.11.2025 00:00:00,"9,0828","3982,055 USD","37,7500","0,0000",-,-
FD0JTK,Gold,Put,"10,000000:1","3620,000000 USD",21.11.2025 00:00:00,"2876,0226","3982,055 USD","0,1200","0,0000",-,-
FD0JTF,Gold,Put,"10,000000:1","3540,000000 USD",21.11.2025 00:00:00,"7339,7186","3982,055 USD","0,0450","0,0000",-,-
FD0UC2,Gold,Call,"10,000000:1","4260,000000 USD",21.11.2025 00:00:00,"594,8823","3982,055 USD","0,5900","0,0000",-,-
FD2T21,Gold,Call,"10,000000:1","4560,000000 USD",21.11.2025 00:00:00,"7843,5993","3982,055 USD","0,0450","0,0000",-,-
FD1R96,Gold,Put,"10,000000:1","4100,000000 USD",21.11.2025 00:00:00,"28,3923","3982,055 USD","11,9800","0,0000",-,-
FD0JR9,Gold,Call,"10,000000:1","4160,000000 USD",21.11.2025 00:00:00,"242,9648","3982,055 USD","1,4600","0,0000",-,-
FD0JRM,Gold,Call,"10,000000:1","3720,000000 USD",21.11.2025 00:00:00,"14,5562","3982,055 USD","23,9000","0,0000",-,-
FD0JRH,Gold,Call,"10,000000:1","3640,000000 USD",21.11.2025 00:00:00,"11,3625","3982,055 USD","30,5800","0,0000",-,-
FD0JS8,Gold,Put,"10,000000:1","3400,000000 USD",21.11.2025 00:00:00,"21566,9189","3982,055 USD","0,0160","0,0000",-,-
FD0JSB,Gold,Call,"10,000000:1","4200,000000 USD",21.11.2025 00:00:00,"348,4512","3982,055 USD","1,0300","0,0000",-,-
FD0JSU,Gold,Put,"10,000000:1","3120,000000 USD",21.11.2025 00:00:00,"24650,3837","3982,055 USD","0,0140","0,0000",-,-
FD0JSP,Gold,Put,"10,000000:1","3020,000000 USD",21.11.2025 00:00:00,"24650,3837","3982,055 USD","0,0140","0,0000",-,-
FD2T4J,Gold,Put,"10,000000:1","4720,000000 USD",21.11.2025 00:00:00,"5,3926","3982,055 USD","63,7300","0,0000",-,-
FD0JQ9,Gold,Call,"10,000000:1","3480,000000 USD",21.11.2025 00:00:00,"7,8277","3982,055 USD","44,2900","0,0000",-,-
FD0JQW,Gold,Call,"10,000000:1","3220,000000 USD",21.11.2025 00:00:00,"5,1843","3982,055 USD","66,7600","0,0000",-,-
FD0UC7,Gold,Call,"10,000000:1","4360,000000 USD",21.11.2025 00:00:00,"1500,6464","3982,055 USD","0,2400","0,0000",-,-
FD2T25,Gold,Call,"10,000000:1","4640,000000 USD",21.11.2025 00:00:00,"14373,6151","3982,055 USD","0,0250","0,0000",-,-
FD1R91,Gold,Call,"10,000000:1","4500,000000 USD",21.11.2025 00:00:00,"5655,1928","3982,055 USD","0,0630","0,0000",-,-
FD1R9W,Gold,Call,"10,000000:1","4400,000000 USD",21.11.2025 00:00:00,"2157,1794","3982,055 USD","0,1700","0,0000",-,-
FD0JS0,Gold,Put,"10,000000:1","3240,000000 USD",21.11.2025 00:00:00,"24649,7644","3982,055 USD","0,0140","0,0000",-,-
FD0JSM,Gold,Put,"10,000000:1","2980,000000 USD",21.11.2025 00:00:00,"24649,7644","3982,055 USD","0,0140","0,0000",-,-
FD0JSH,Gold,Put,"10,000000:1","2900,000000 USD",21.11.2025 00:00:00,"24649,7644","3982,055 USD","0,0140","0,0000",-,-
FD2T4B,Gold,Put,"10,000000:1","4580,000000 USD",21.11.2025 00:00:00,"6,6544","3982,055 USD","51,6100","0,0000",-,-
FD0JQ3,Gold,Call,"10,000000:1","3360,000000 USD",21.11.2025 00:00:00,"6,3366","3982,055 USD","54,6600","0,0000",-,-
FD0JQZ,Gold,Call,"10,000000:1","3280,000000 USD",21.11.2025 00:00:00,"5,6213","3982,055 USD","61,5800","0,0000",-,-
FD0JR7,Gold,Call,"10,000000:1","4120,000000 USD",21.11.2025 00:00:00,"170,7970","3982,055 USD","2,0700","0,0000",-,-
FD0JRK,Gold,Call,"10,000000:1","3680,000000 USD",21.11.2025 00:00:00,"12,7812","3982,055 USD","27,2100","0,0000",-,-
FD0JRF,Gold,Call,"10,000000:1","3600,000000 USD",21.11.2025 00:00:00,"10,2156","3982,055 USD","33,9800","0,0000",-,-
FD2T4H,Gold,Put,"10,000000:1","4700,000000 USD",21.11.2025 00:00:00,"5,5425","3982,055 USD","62,0000","0,0000",-,-
FD0UDB,Gold,Put,"10,000000:1","3940,000000 USD",21.11.2025 00:00:00,"86,8933","3982,055 USD","3,8800","0,0000",-,-
FD0JQ6,Gold,Call,"10,000000:1","3420,000000 USD",21.11.2025 00:00:00,"7,0044","3982,055 USD","49,4700","0,0000",-,-
FD0JQY,Gold,Call,"10,000000:1","3260,000000 USD",21.11.2025 00:00:00,"5,4687","3982,055 USD","63,3000","0,0000",-,-
FD2T22,Gold,Call,"10,000000:1","4580,000000 USD",21.11.2025 00:00:00,"10149,0113","3982,055 USD","0,0350","0,0000",-,-
FD2T3J,Gold,Call,"10,000000:1","4900,000000 USD",21.11.2025 00:00:00,"23002,4055","3982,055 USD","0,0150","0,0000",-,-
FD2T37,Gold,Put,"10,000000:1","4500,000000 USD",21.11.2025 00:00:00,"7,6812","3982,055 USD","44,6800","0,0000",-,-
FD0JTB,Gold,Put,"10,000000:1","3460,000000 USD",21.11.2025 00:00:00,"16434,8277","3982,055 USD","0,0210","0,0000",-,-
FD0JTU,Gold,Put,"10,000000:1","3800,000000 USD",21.11.2025 00:00:00,"331,7321","3982,055 USD","1,0100","0,0000",-,-
FD0JTP,Gold,Put,"10,000000:1","3700,000000 USD",21.11.2025 00:00:00,"1045,6425","3982,055 USD","0,3200","0,0000",-,-
FD0UC6,Gold,Call,"10,000000:1","4340,000000 USD",21.11.2025 00:00:00,"1232,1788","3982,055 USD","0,2800","0,0000",-,-
FD2T26,Gold,Call,"10,000000:1","4660,000000 USD",21.11.2025 00:00:00,"15682,6706","3982,055 USD","0,0230","0,0000",-,-
FD1R92,Gold,Put,"10,000000:1","4020,000000 USD",21.11.2025 00:00:00,"46,8068","3982,055 USD","7,2400","0,0000",-,-
FD1R9X,Gold,Call,"10,000000:1","4420,000000 USD",21.11.2025 00:00:00,"2465,2859","3982,055 USD","0,1400","0,0000",-,-
FD0JR0,Gold,Call,"10,000000:1","3980,000000 USD",21.11.2025 00:00:00,"55,7296","3982,055 USD","6,3200","0,0000",-,-
FD0JRD,Gold,Call,"10,000000:1","3560,000000 USD",21.11.2025 00:00:00,"9,2737","3982,055 USD","37,4000","0,0000",-,-
FD0JRW,Gold,Call,"10,000000:1","3900,000000 USD",21.11.2025 00:00:00,"33,0111","3982,055 USD","10,6200","0,0000",-,-
FD0JRR,Gold,Call,"10,000000:1","3800,000000 USD",21.11.2025 00:00:00,"19,8599","3982,055 USD","17,5600","0,0000",-,-
FD0UDC,Gold,Put,"10,000000:1","3960,000000 USD",21.11.2025 00:00:00,"73,7145","3982,055 USD","4,5900","0,0000",-,-
FD0JS3,Gold,Put,"10,000000:1","3300,000000 USD",21.11.2025 00:00:00,"24649,7644","3982,055 USD","0,0140","0,0000",-,-
FD0JSK,Gold,Put,"10,000000:1","2940,000000 USD",21.11.2025 00:00:00,"24650,3837","3982,055 USD","0,0140","0,0000",-,-
FD0JSF,Gold,Put,"10,000000:1","2860,000000 USD",21.11.2025 00:00:00,"24650,6934","3982,055 USD","0,0140","0,0000",-,-
FD0JQ4,Gold,Call,"10,000000:1","3380,000000 USD",21.11.2025 00:00:00,"6,5446","3982,055 USD","52,9300","0,0000",-,-
FD0JTM,Gold,Put,"10,000000:1","3660,000000 USD",21.11.2025 00:00:00,"1725,3103","3982,055 USD","0,1900","0,0000",-,-
FD0JTH,Gold,Put,"10,000000:1","3580,000000 USD",21.11.2025 00:00:00,"4930,2624","3982,055 USD","0,0690","0,0000",-,-
FD2T2Z,Gold,Call,"10,000000:1","4520,000000 USD",21.11.2025 00:00:00,"6053,4166","3982,055 USD","0,0590","0,0000",-,-
FD2T24,Gold,Call,"10,000000:1","4620,000000 USD",21.11.2025 00:00:00,"12782,9636","3982,055 USD","0,0280","0,0000",-,-
FD1R9Z,Gold,Call,"10,000000:1","4460,000000 USD",21.11.2025 00:00:00,"3670,0436","3982,055 USD","0,0970","0,0000",-,-
FD0JS6,Gold,Put,"10,000000:1","3360,000000 USD",21.11.2025 00:00:00,"23007,6027","3982,055 USD","0,0150","0,0000",-,-
FD0JSE,Gold,Put,"10,000000:1","2840,000000 USD",21.11.2025 00:00:00,"24649,7644","3982,055 USD","0,0140","0,0000",-,-
FD0JSX,Gold,Put,"10,000000:1","3180,000000 USD",21.11.2025 00:00:00,"24650,6934","3982,055 USD","0,0140","0,0000",-,-
FD0JSS,Gold,Put,"10,000000:1","3080,000000 USD",21.11.2025 00:00:00,"24650,0741","3982,055 USD","0,0140","0,0000",-,-
FD2T4G,Gold,Put,"10,000000:1","4680,000000 USD",21.11.2025 00:00:00,"5,7009","3982,055 USD","60,2700","0,0000",-,-
